FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_ MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_ MCAL_ MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_ IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_ OP_ OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CURR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER_REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,365,In Process,Excl. Ind. Audit Adj.,Orange,13,1012,Investor,General,Comparable,,(714) 827-8700,3350 WEST BALL ROAD,ANAHEIM,92804,TOM SALERNO,CEO,,PACIFIC HEALTH CORPORATION,THOMAS BUTLER,PACIFIC HEALTH CORPORATION,0,05-0173,HSC30173H,HSP30173H,143,143,143,"9,025",233,"2,706","3,938",418,155,"1,242",415,489,"18,621",681,33,163,208,16,34,327,55,60,"1,577",101,21,0,0,21,0,"6,050","2,816",0,0,"9,755",0,"1,312",222,0,0,43,0,35.70 ,35.70 ,11.80 ,5.80 ,14,270,128,"6,607",241,"1,608","4,290","2,262","1,953",783,"2,292",988,"21,024","8,658",3,0,"8,744",865,3,"27,978","24,352",206,271,86,38,"139,317,384","113,737,579","47,626","25,627,431","196,382","34,520,735","(8,696,922)","(1,582,839)",0,0,0,"(10,279,761)","33,848,319","9,489,453","95,979,612","53,260,317","3,067,050","8,560,110","25,246,006","2,433,577","1,674,687","15,977,933","3,361,813","4,210,634","117,792,127","4,753,051","245,427","2,140,495","4,481,720","3,177,096","2,465,477","1,277,013","1,983,132","1,001,846","21,525,257","43,923,635","2,414,576","8,128,847","25,512,176","(870,375)","4,969,742","3,248,302","16,415,206","2,796,301",0,"5,344,945",0,"1,854,224",0,"47,626",0,0,"14,089,733","897,901","3,442,133","4,263,176","640,931","891,862","839,740",0,"561,955",0,0,0,"(1,582,839)",0,0,"9,747,492","2,079,895","9,200,117","361,597","271,675",0,0,"5,147,830","1,294,972","5,120,777","1,296,380","16,929,628","4,394,210","59,340","487,685","3,476,146","5,089,541","299,094","2,049,662","296,456","210,122","1,228,851","5,343,116",0,"1,895,796","2,283,925",0,0,"9,522,837","52,192,862",0,0,"(42,670,025)","9,522,837",0,"33,087,227","(30,457,015)","8,283,878","14,455,532","23,149,266","21,253,470",0,0,0,0,0,0,"37,196,972",219,78,"404,335","53,654","457,989",270,0,"27,337","77,964","81,174","35,488","43,442","75,681","61,811",0,"1,438",0,"138,552","30,017","83,622",0,"85,711","31,131","35,302",0,"163,508","33,685","94,600",0,"93,943","33,741","38,512",0
106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,365,In Process,Incl. Ind. Audit Adj.,Los Angeles,11,901,District,General,Comparable,,(661) 949-5000,1600 WEST AVENUE J,LANCASTER,93534,EDWARD MIRZABEGIAN,CEO,AVHOSPITAL.ORG,ANTELOPE VALLEY HOSPITAL DISTRICT,MATTHEW SUR,"TOYON ASSOCIATES, INC.",0,05-0056,HSC30056F,ZZT30056F,411,384,384,"29,988","8,443","21,558","11,294",0,0,"22,633","2,993","2,072","98,981","5,016","2,244","4,909","3,696",0,0,"7,017",681,576,"24,139",381,30,0,0,0,0,"96,206","2,775",0,0,0,0,"23,448",691,0,0,0,0,66.00 ,70.60 ,4.10 ,4.10 ,32,"12,103","5,308","43,368","12,953","50,743","61,140",0,0,"83,412","7,017","23,868","282,501","106,450","10,874","8,496","169,124",0,13,"602,440","222,971","6,560","3,065","6,560","3,065","944,737,013","678,126,899",0,"266,610,114","5,570,006","270,283,870","1,896,250","6,806,055","4,178,697",0,0,"4,523,608","199,477,929","114,392,981","630,866,103","204,844,365","77,979,936","146,001,315","71,159,926",0,0,"166,082,048","21,142,158","25,903,629","713,113,377","37,842,234","12,489,832","42,319,983","50,138,771",0,0,"69,567,961","270,269","18,994,586","231,623,636","166,633,993","64,865,687","125,489,923","83,194,679","(4,988,118)",0,0,"158,000,337","35,314,677",0,"40,104,638",0,"9,511,083",0,0,0,0,"76,052,606","25,604,081","52,320,245","34,911,055",0,0,"77,649,672",0,"72,455",0,"91,560",0,"4,039,497",0,0,"68,345,555","24,309,536","88,587,213",0,0,0,0,"41,546,652","9,080,487","23,065,686","15,348,741","116,798,545","52,836,835","6,211,445","7,767,990","40,821,788","18,124,966","9,476,226","2,486,420","4,998,681","4,350,454","6,410,520","143,378,734","10,603,372","107,804,551","21,703,100",0,"12,518,642","296,008,399","102,145,352",0,"110,763,291","83,099,756","296,008,399","62,652,541","137,445,914","(104,199,732)","126,198,444","129,309,197","274,210,455","166,405,904",0,0,"9,907,629","116,477,629","5,714,338",0,0,"1,916",896,"3,681,113","355,173","4,036,286",401,0,"151,742","716,326","1,254,145","155,299","413,289","612,797","320,611","6,572","40,747","9,585","1,225,107","376,841","879,209",0,"651,908","221,278","319,076","7,694","1,338,366","411,025","969,988",0,"711,086","246,566","350,569","8,686"
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1209,City/County,General,Comparable,Teaching,(909) 580-1000,400 N PEPPER AVE,COLTON,92324,PATRICK PETRE,DIRECTOR,ARROWHEADMEDCENTER.ORG,COUNTY OF SAN BERNARDINO,VERE L. WILLIAMS,ARROWHEAD REGIONAL MEDICAL CENTER,2,05-0245,HSC30245W,ZZT30245F,373,373,353,"12,614","1,426","48,487","7,166","7,227","7,604",0,"17,628","4,426","106,578","2,340",275,"9,839","2,530","1,887","1,493",0,"4,623","1,454","24,441",283,90,0,0,0,0,"86,232","20,346",0,0,0,0,"20,702","3,739",0,0,0,0,78.30 ,78.30 ,4.40 ,4.40 ,23,"7,195","2,885","42,085","1,285","102,285","65,226","59,102","17,419",0,"51,693","37,526","376,621","124,156","244,673","10,992",0,339,14,"1,596,158","932,305","6,483","5,367","2,790","1,055","1,231,789,696","782,297,054","2,000,000","451,492,642","6,517,925","418,863,390","39,147,177","22,433,441","1,575,260",0,0,"60,005,358","247,952,101","139,654,051","844,183,544","89,665,069","12,224,319","342,536,596","52,395,912","62,171,427","99,848,352",0,"98,625,523","24,353,749","781,820,947","41,117,812","1,959,268","114,097,796","46,992,186","104,581,205","47,997,541",0,"50,156,277","43,066,664","449,968,749","95,724,693","7,729,682","295,636,069","89,902,974","(111,903,028)","112,592,793","26,993,821",0,"116,838,250",0,"148,781,800",0,0,0,"2,000,000",0,0,"35,058,188","6,453,905","272,901,351","11,485,124","54,159,839","63,975,244",0,0,"7,458,991","34,601,481",0,"18,416,060",0,0,0,"71,476,668","37,342,243","120,185,059","3,134,982","8,680,594",0,"15,439,175","64,729,755","11,014,589","48,837,714","38,022,611","153,207,710","51,870,742","31,116,108","4,240,804","64,251,406","42,579,129","21,553,990","3,837,288","5,268,226","28,679,662","12,258,325","82,148,768","55,186,101","404,006,678","28,508,504",0,0,"569,850,051","82,442,252",0,"444,553,120","42,854,679","569,850,051","33,743,554","199,763,174","(168,319,055)","491,749,725","113,525,043","628,514,831","224,508,153",0,"1,358,762","465,242,358","467,170,120","22,617,000","1,101,146","3,167,722","2,753","1,010","5,135,804","633,741","5,769,545",348,124,"333,168","1,081,426","1,421,290","191,360","471,034","788,603","458,764","346,029","17,122","27,008","1,438,537","727,247","946,728","326,770","968,566","272,571","455,385",0,"1,608,763","816,123","1,069,474","333,813","1,101,226","312,533","527,613",0
106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,365,Audited,Incl. Ind. Audit Adj.,San Luis Obispo,8,801,Non-Profit,General,Comparable,,(805) 489-4261,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,RICHARD CASTRO,CEO,ARROYOGRANDEHOSPITAL.ORG,CATHOLIC HEALTHCARE WEST,JAMES R. SAURENMANN,SAURENMANN & ASSOCIATES,0,05-0016,HSC30016J,ZZT40016H,65,65,39,"7,546","1,423",447,464,174,255,"1,861",142,455,"12,767","1,576",290,107,71,46,59,574,1,140,"2,864",53,0,0,0,12,0,"9,990",0,0,0,"2,777",0,"2,609",0,0,0,255,0,53.80 ,53.80 ,4.50 ,3.80 ,0,0,0,"25,144","4,437","3,642","6,487",880,"1,505","28,902","4,939","5,220","81,156","21,990",0,0,"60,479",0,3,"171,941","77,047",854,566,0,0,"240,214,282","195,447,772","313,972","45,080,482","1,358,882","47,499,728","(1,060,364)","(69,010)",0,0,0,"(1,129,374)","42,029,635","20,504,314","177,680,333","74,874,681","12,515,435","4,147,062","4,536,136","1,946,066","3,805,338","28,869,665","1,786,165","5,796,068","138,276,616","31,668,008","6,221,590","2,761,017","6,744,167","1,565,481","1,456,326","37,705,803","6,734,714","7,080,560","101,937,666","96,562,241","16,025,431","2,607,218","9,714,282",0,"2,352,253","2,977,551","47,174,103","5,252,112",0,"9,064,771",0,"3,717,810",0,0,0,"313,972","9,772,103","2,674,954","3,743,460","1,543,962","1,159,294","2,273,824","19,585,148",0,"4,327,737",0,"776,886",0,"(69,010)",0,0,"7,364,951","2,694,394","17,032,713",0,0,0,0,"6,778,623","2,075,859","9,166,333","2,386,855","15,525,099","9,129,078","1,812,197","1,927,821","7,644,039","5,908,469","1,714,026","271,794","363,048","1,497,589","1,706,568","10,768,188",0,"13,448,397","2,500","3,219,813","186,098","27,624,996","4,706,405","444,920","26,449,894","(3,976,223)","27,624,996","1,710,670","28,379,291","(20,914,724)","6,155,735","11,681,847","20,567,862","7,119,465",0,"6,230,829","2,452,092","26,682,921","233,027","78,619","245,949",289,82,"548,924","84,403","633,327",104,0,"74,978","132,294","111,433","10,373","25,205","92,599","42,028","27,951","23,714","8,349","131,813","43,820","180,532",0,"81,105","32,482","79,172",0,"154,576","50,249","209,713",0,"92,183","36,367","90,239",0
106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,365,Audited,Incl. Ind. Audit Adj.,San Luis Obispo,8,801,State,Psychiatric,State,,(805) 468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JOHN DEMORALES,ADMINISTRATOR,,STATE OF CALIFORNIA,GALE NAGATO,DDS FISCAL SYSTEMS SECTION,0,,,,"1,259","1,259","1,028",0,0,0,0,0,"11,199",0,0,"361,058","372,257",0,0,0,0,0,42,0,0,"1,152","1,194",0,165,0,0,"1,094",0,0,"55,632",0,0,"316,625",0,0,178,0,0,"1,016",0,81.00 ,81.00 ,311.80 ,312.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"256,571,102","7,094,269",0,"249,476,833",0,"256,571,102","(7,094,269)","7,094,269",0,0,0,0,"228,126,361",0,"28,444,741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,094,269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190163,AURORA CHARTER OAK,1/1/2009,12/31/2009,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,915,Investor,Psychiatric,Comparable,,(626) 966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD A SMITH,CEO,AURORABEHAVIORAL.COM,SIGNATURE HEALTH CARE,MOLLY BAUM,"SOUTHEAST REIMBURSEMENT GROUP, LLC",0,05-4069,,HSM34069H,95,95,95,"9,466",359,"4,561",0,"5,013","3,950","6,942",0,165,"30,456","1,490",56,717,0,789,621,"1,092",0,26,"4,791",0,95,0,0,0,0,0,"30,456",0,0,0,0,0,"4,791",0,0,0,0,87.80 ,87.80 ,6.40 ,6.40 ,0,0,0,"7,229",76,0,0,0,"2,061","3,711",0,107,"13,184",0,0,0,0,0,0,0,0,0,0,0,0,"36,208,597","15,220,338",0,"20,988,259","81,526","20,221,369","848,416","2,136,928","456,224",0,0,"2,529,120","30,520,107","4,005,455","1,683,035","6,770,091","253,451","9,122,335",0,"4,351,942","4,253,712","7,420,711",0,"30,900","32,203,142","2,196,555","22,980",0,0,0,"626,060","1,127,460",0,"32,400","4,005,455","3,443,662","111,292","1,817,588",0,0,"3,103,533","1,586,591","3,058,401","1,167,245",0,0,0,"932,026",0,0,0,0,"4,844,633","142,820","7,042,945",0,"956,797","3,001,740","4,962,273",0,"37,051",0,0,0,0,0,0,"6,653,109","750,296","729,711",0,0,0,0,"3,498,500","1,997,732","4,451,291","2,140,730","10,167,239","2,169,313","788,419","68,577","883,814","3,142,243","272,736","1,842,774","138,617",0,"747,637","7,105,712",0,"1,164,406",0,0,0,"8,270,118","2,152,102",0,"27,582","6,090,434","8,270,118","1,589,736","4,961,749","(1,396,842)",0,"891,748","2,075,402","910,996",0,0,0,"27,582",0,0,0,230,89,"428,097","50,175","478,272",26,0,"37,965","116,063","67,095","49,575","69,134","52,188","36,077",0,0,0,"193,237","17,832",0,0,"69,109","73,500","57,199","17,220","218,586","19,702",0,0,"75,762","82,063","63,170","18,989"
106190462,AURORA LAS ENCINAS HOSPITAL,1/1/2009,12/31/2009,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,911,Investor,Psychiatric,Comparable,,(626) 795-9901,2900 E DEL MAR,PASADENA,91107-4375,GERALD CONWAY,CEO,LASENCINASHOSPITAL.COM,SIGNATURE HEALTH CARE,MOLLY BAUM,"SOUTHEAST REIMBURSEMENT GROUP, LLC",0,05-4078,HSM34078G,,118,118,118,"9,493",66,"2,452",0,0,"1,218","4,544",0,"2,141","19,914","1,268",9,327,0,0,163,607,0,286,"2,660",0,118,0,0,0,0,0,"19,914",0,0,0,0,0,"2,660",0,0,0,0,46.20 ,46.20 ,7.50 ,7.50 ,0,0,0,"4,300",72,0,0,0,557,"4,084",0,"1,043","10,056",0,0,0,0,0,0,0,0,0,0,0,0,"35,831,323","19,428,533",0,"16,402,790","499,444","19,197,770","(2,295,536)","1,969,200","143,900",0,"310,189","(780,425)","30,951,553","3,184,060","1,695,710","15,457,070","104,877","3,879,488",0,0,"2,025,801","7,459,686",0,"3,720,341","32,647,263","1,361,400","22,700",0,0,0,"176,280","1,293,280",0,"330,400","3,184,060","7,861,033","52,714","2,344,897",0,0,0,"513,247","4,184,154","883,172",0,0,0,"3,589,316",0,0,0,0,"7,846,882","66,440","1,278,412",0,0,"1,532,280","3,952,680",0,"1,726,096",0,0,0,0,0,0,"6,004,404","747,005","557,092",0,0,0,0,"3,280,132","1,538,697","5,266,954","1,803,486","9,923,288","1,997,058","423,230","55,349","953,856","2,132,215","205,761","1,415,593","41,222","(12,673)","2,062,871","3,468,753",0,"965,728",0,"77,390",0,"4,511,871","2,575,093",0,"13,537","1,923,241","4,511,871","461,423","4,437,928","(2,111,079)",0,"698,929","1,603,200","637,472",0,0,0,"13,537",0,0,"493,046",204,82,"381,507","42,428","423,935",49,0,"49,694","90,368","61,491","38,054","71,438","30,999","39,463",0,0,0,"176,632","23,141",0,0,"70,468","40,681","63,226","7,359","199,573","25,569",0,0,"77,296","44,140","69,209","8,148"
106374024,AURORA SAN DIEGO,1/1/2009,12/31/2009,365,Audited,Excl. Ind. Audit Adj.,San Diego,14,1412,Investor,Psychiatric,Comparable,,(858) 487-3200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,JIM PLUMMER,CEO,AURORASANDIEGO.COM,SIGNATURE HEALTH CARE,MOLLY BAUM,"SOUTHEAST REIMBURSEMENT GROUP, LLC",0,05-4095,,HSM34095H,80,80,80,"4,581",520,"2,014",0,0,"8,680","7,628",0,471,"23,894",548,62,241,0,0,"1,039",913,0,56,"2,859",0,80,0,0,0,0,0,"23,894",0,0,0,0,0,"2,859",0,0,0,0,81.80 ,81.80 ,8.40 ,8.40 ,0,0,0,"2,085",102,5,0,0,"3,860","7,405",0,359,"13,816",0,0,0,0,0,0,0,0,0,0,0,0,"30,550,700","10,038,689",0,"20,512,011","55,247","16,536,480","4,030,778",0,0,0,0,"4,030,778","23,927,520","4,497,287","2,125,893","5,138,799","586,026","2,122,449",0,0,"9,376,660","8,311,774",0,"517,705","26,053,413","678,600","33,200","1,800",0,0,"1,256,337","2,410,600",0,"116,750","4,497,287","1,770,505","323,888","945,287",0,0,0,"2,215,891","3,698,017","635,537",0,0,0,"449,564",0,0,0,0,"3,919,610","281,789","1,132,484",0,0,"8,184,460","6,789,755",0,"203,913",0,0,0,0,0,0,"5,155,852","1,290,514","534,212",0,0,0,0,"2,913,556","1,311,616","4,116,072","1,214,658","9,210,223","1,414,127","666,311","183,069","752,363","2,318,201","139,690","959,775","91,700","46,343","754,678","5,291,329",0,"743,994",0,0,0,"6,035,323","2,135,832",0,0,"3,899,491","6,035,323","1,124,444","4,210,962","(1,162,328)",0,"417,739","1,283,369","539,375",0,0,0,0,0,0,"1,187",179,80,"335,529","37,110","372,639",20,0,"27,458","94,297","51,869","29,060","84,502","19,877","28,466",0,0,0,"161,184","35,769",0,0,"56,703","25,979","55,894",0,"180,094","39,142",0,0,"61,681","28,885","62,837",0
106560203,AURORA VISTA DEL MAR HOSPITAL,1/1/2009,12/31/2009,365,Audited,Excl. Ind. Audit Adj.,Ventura,10,809,Investor,Psychiatric,Comparable,,(805) 653-6434,801 SENECA STREET,VENTURA,93001,MAYLA KREBSBACH,CEO,VISTADELMARHOSPITAL.COM,SIGNATURE HEALTH CARE,MOLLY BAUM,"SOUTHEAST REIMBURSEMENT GROUP, LLC",0,05-4077,,,87,87,87,"4,787",0,"2,644",0,"3,663","5,408","7,613",0,166,"24,281",656,0,363,0,502,741,"1,044",0,23,"3,329",0,87,0,0,0,0,0,"24,281",0,0,0,0,0,"3,329",0,0,0,0,76.50 ,76.50 ,7.30 ,7.30 ,0,0,0,445,0,0,0,0,693,"1,184",0,53,"2,375",0,0,0,0,0,0,0,0,0,0,0,0,"27,407,456","10,288,263",0,"17,119,193","84,458","15,189,773","2,013,878","30,799",0,0,0,"2,044,677","24,309,160","1,089,700","2,008,596","5,390,007",0,"2,794,734",0,"4,064,689","5,853,417","8,034,228",0,"180,681","26,317,756","203,900",0,0,0,0,"317,900","543,400",0,"24,500","1,089,700","1,641,291",0,"1,255,540",0,0,"1,671,478","1,477,084","2,557,098","704,911",0,0,0,"980,861",0,0,0,0,"3,608,555",0,"1,367,339",0,"2,143,264","4,314,621","5,492,860",0,"192,554",0,0,0,"30,799",0,0,"5,559,271","227,160","619,253",0,0,0,0,"2,858,863","1,062,046","3,542,790","1,320,390","8,156,612","1,579,983","338,351","28,956","587,524","2,558,192","121,344","1,123,441","38,674",754,"655,942","3,768,268",0,"424,590",0,"241,506",0,"4,434,364","1,278,108",0,"9,153","3,147,103","4,434,364","1,072,714","3,059,912","(983,088)",0,"350,139","910,084","485,494",0,0,0,"9,153",0,0,"31,290",163,77,"306,298","33,169","339,467",8,0,"33,213","58,368","43,471","33,070","82,663","22,532","32,981",0,0,0,"164,206","7,848",0,0,"64,818","22,931","46,495",0,"184,198","8,320",0,0,"70,493","24,771","51,685",0
106154101,BAKERSFIELD HEART HOSPITAL,10/1/2008,9/30/2009,365,In Process,Incl. Ind. Audit Adj.,Kern,9,617,Investor,Specialty,Comparable,,(661) 316-6075,3001 SILLECT AVENUE,BAKERSFIELD,93308,RANDALL H. ROLFE,PRESIDENT,BAKERSFIELDHEARTHOSPITAL.COM,"MEDCATH, INC.",KEVIN SEELEY,"CLARK, KOORTBOJIAN & ASSOCIATES, INC.",0,05-0724,,,47,47,47,"8,700","2,852",742,146,0,584,"1,070",29,460,"14,583","1,929",798,173,53,0,171,400,8,117,"3,649",47,0,0,0,0,0,"14,583",0,0,0,0,0,"3,649",0,0,0,0,0,85.00 ,85.00 ,4.00 ,4.00 ,0,0,0,"1,685",718,609,558,0,"1,069",586,45,698,"5,968","8,556",0,0,0,0,3,"91,842","17,682",514,209,0,0,"278,450,117","210,219,121",0,"68,230,996","610,297","57,574,728","11,266,565","25,931","68,863",0,0,"11,223,633","46,436,385","19,265,392","212,748,340","105,148,421","40,793,822","7,816,933","1,887,633",0,"20,310,047","10,591,832","612,918","8,935,194","196,096,800","39,940,696","16,627,669","2,736,604","1,961,482",0,"9,479,200","7,378,308","201,657","4,027,701","82,353,317","109,305,042","43,259,334","7,950,664","2,899,787",0,0,"22,442,172","13,538,071","9,603,976",0,"1,220,075",0,0,0,0,0,0,"35,784,075","14,162,157","2,602,873","949,328",0,"7,347,075","4,432,069","60,927","2,892,492",0,0,0,"25,931",0,0,"10,374,286","3,831,363","23,654,807",0,0,0,0,"6,172,444","2,242,904","6,858,398","4,440,526","18,340,725","5,566,823","943,670","4,830,132","14,435,262","4,873,820","2,634,154","513,451","636,365","1,796,572","3,003,754","18,447,406",0,"31,742,165","580,394","11,052",0,"50,781,017","8,708,736",0,"35,178,313","6,893,968","50,781,017","3,700,157","34,506,609","(22,509,297)","29,102,106","22,269,365","53,075,073","21,332,908",0,0,0,"35,707,398","529,085",0,"34,846,744",282,137,"613,617","77,842","691,459",317,0,"49,042","124,466","203,166",0,"58,988","67,040","2,134","4,004","23,218","81,559","192,330","56,106","169,228",0,"89,750","34,776","71,427",0,"212,550","60,840","210,007",0,"91,752","38,574","77,736",0
