msdrg_year,msdrg,msdrg_name
2008,369,MAJOR ESOPHAGEAL DISORDERS WITH CC
2008,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC
2008,371,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH MCC
2008,372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH CC
2008,373,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITHOUT CC/MCC
2008,374,DIGESTIVE MALIGNANCY WITH MCC
2008,375,DIGESTIVE MALIGNANCY WITH CC
2008,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC
2008,377,G.I. HEMORRHAGE WITH MCC
2008,378,G.I. HEMORRHAGE WITH CC
2008,379,G.I. HEMORRHAGE WITHOUT CC/MCC
2008,380,COMPLICATED PEPTIC ULCER WITH MCC
2008,381,COMPLICATED PEPTIC ULCER WITH CC
2008,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC
2008,383,UNCOMPLICATED PEPTIC ULCER WITH MCC
2008,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC
2008,385,INFLAMMATORY BOWEL DISEASE WITH MCC
2008,386,INFLAMMATORY BOWEL DISEASE WITH CC
2008,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC
2008,388,G.I. OBSTRUCTION WITH MCC
2008,389,G.I. OBSTRUCTION WITH CC
2008,390,G.I. OBSTRUCTION WITHOUT CC/MCC
2008,391,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS WITH MCC"
2008,392,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS WITHOUT MCC"
2008,393,OTHER DIGESTIVE SYSTEM DIAGNOSIS  WITH MCC
2008,394,OTHER DIGESTIVE SYSTEM DIAGNOSIS  WITH CC
2008,395,OTHER DIGESTIVE SYSTEM DIAGNOSIS  WITHOUT CC/MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2008,9,BONE MARROW TRANSPLANT
2008,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH MCC"
2008,326,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITH MCC"
2008,327,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITH CC"
2008,328,"STOMACH, ESOPHAGEAL & DUODENAL PROCEDURE WITHOUT CC/MCC"
2008,329,MAJOR SMALL & LARGE BOWEL PROCEDURES WITH MCC
2008,330,MAJOR SMALL & LARGE BOWEL PROCEDURES WITH CC
2008,331,MAJOR SMALL & LARGE BOWEL PROCEDURES WITHOUT CC/MCC
2008,332,RECTAL RESECTION WITH MCC
2008,333,RECTAL RESECTION WITH CC
2008,334,RECTAL RESECTION WITHOUT CC/MCC
2008,335,PERITONEAL ADHESIOLYSIS WITH MCC
2008,336,PERITONEAL ADHESIOLYSIS WITH CC
2008,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC
2008,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS  WITH MCC
2008,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS  WITH CC
2008,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS  WITH MCC
2008,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS  WITH CC
2008,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,344,MINOR SMALL & LARGE BOWEL PROCEDURES WITH MCC
2008,345,MINOR SMALL & LARGE BOWEL PROCEDURES WITH CC
2008,346,MINOR SMALL & LARGE BOWEL PROCEDURES WITHOUT CC/MCC
2008,347,ANAL & STOMAL PROCEDURES WITH MCC
2008,348,ANAL & STOMAL PROCEDURES WITH CC
2008,349,ANAL & STOMAL PROCEDURES WITHOUT CC/MCC
2008,350,INGUINAL & FEMORAL HERNIA PROCEDURES WITH MCC
2008,351,INGUINAL & FEMORAL HERNIA PROCEDURES WITH CC
2008,352,INGUINAL & FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC
2008,353,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITH MCC
2008,354,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITH CC
2008,355,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL WITHOUT CC/MCC
2008,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC
2008,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC
2008,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC
2008,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC
2008,369,MAJOR ESOPHAGEAL DISORDERS WITH CC
2008,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC
2008,371,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH MCC
2008,372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITH CC
2008,373,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS WITHOUT CC/MCC
2008,374,DIGESTIVE MALIGNANCY WITH MCC
2008,375,DIGESTIVE MALIGNANCY WITH CC
2008,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC
2008,377,G.I. HEMORRHAGE WITH MCC
2008,378,G.I. HEMORRHAGE WITH CC
2008,379,G.I. HEMORRHAGE WITHOUT CC/MCC
2008,380,COMPLICATED PEPTIC ULCER WITH MCC
2008,381,COMPLICATED PEPTIC ULCER WITH CC
2008,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC
2008,383,UNCOMPLICATED PEPTIC ULCER WITH MCC
2008,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC
2008,385,INFLAMMATORY BOWEL DISEASE WITH MCC
2008,386,INFLAMMATORY BOWEL DISEASE WITH CC
2008,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC
2008,388,G.I. OBSTRUCTION WITH MCC
2008,389,G.I. OBSTRUCTION WITH CC
2008,390,G.I. OBSTRUCTION WITHOUT CC/MCC
2008,391,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS WITH MCC"
2008,392,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS WITHOUT MCC"
2008,393,OTHER DIGESTIVE SYSTEM DIAGNOSIS  WITH MCC
2008,394,OTHER DIGESTIVE SYSTEM DIAGNOSIS  WITH CC
2008,395,OTHER DIGESTIVE SYSTEM DIAGNOSIS  WITHOUT CC/MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2008,6,LIVER TRANSPLANT WITHOUT MCC
2008,9,BONE MARROW TRANSPLANT
2008,10,PANCREAS TRANSPLANT
2008,405,"PANCREAS, LIVER & SHUNT PROCEDURES WITH MCC"
2008,406,"PANCREAS, LIVER & SHUNT PROCEDURES WITH CC"
2008,407,"PANCREAS, LIVER & SHUNT PROCEDURES WITHOUT CC/MCC"
2008,408,BILIARY TRACT PROCEDURE EXCEPT ONLY CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORE WITH MCC
2008,409,BILIARY TRACT PROCEDURE EXCEPT ONLY CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORE WITH CC
2008,410,BILIARY TRACT PROCEDURE EXCEPT ONLY CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORE WITHOUT CC/MCC
2008,411,CHOLECYSTECTOMY WITH COMMON DUCT EXPLORE WITH MCC
2008,412,CHOLECYSTECTOMY WITH COMMON DUCT EXPLORE WITH CC
2008,413,CHOLECYSTECTOMY WITH COMMON DUCT EXPLORE WITHOUT CC/MCC
2008,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT COMMON DUCT EXPLORE WITH MCC
2008,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT COMMON DUCT EXPLORE WITH CC
2008,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT COMMON DUCT EXPLORE WITHOUT CC/MCC
2008,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT COMMON DUCT EXPLORE WITH MCC
2008,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT COMMON DUCT EXPLORE WITH CC
2008,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT COMMON DUCT EXPLORE WITHOUT CC/MCC
2008,420,HEPATOBILIARY DIAGNOSIS NOSTIC PROCEDURES WITH MCC
2008,421,HEPATOBILIARY DIAGNOSIS NOSTIC PROCEDURES WITH CC
2008,422,HEPATOBILIARY DIAGNOSIS NOSTIC PROCEDURES WITHOUT CC/MCC
2008,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC
2008,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC
2008,425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT CC/MCC
2008,432,CIRRHOSIS & ALCOHOLIC HEPATITIS WITH MCC
2008,433,CIRRHOSIS & ALCOHOLIC HEPATITIS WITH CC
2008,434,CIRRHOSIS & ALCOHOLIC HEPATITIS WITHOUT CC/MCC
2008,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC
2008,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC
2008,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC
2008,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC
2008,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC
2008,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC
2008,441,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA WITH MCC"
2008,442,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA WITH CC"
2008,443,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA WITHOUT CC/MCC"
2008,444,DISORDERS OF THE BILIARY TRACT WITH MCC
2008,445,DISORDERS OF THE BILIARY TRACT WITH CC
2008,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2008,6,LIVER TRANSPLANT WITHOUT MCC
2008,10,PANCREAS TRANSPLANT
2008,405,"PANCREAS, LIVER & SHUNT PROCEDURES WITH MCC"
2008,406,"PANCREAS, LIVER & SHUNT PROCEDURES WITH CC"
2008,407,"PANCREAS, LIVER & SHUNT PROCEDURES WITHOUT CC/MCC"
2008,408,BILIARY TRACT PROCEDURE EXCEPT ONLY CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORE WITH MCC
2008,409,BILIARY TRACT PROCEDURE EXCEPT ONLY CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORE WITH CC
2008,410,BILIARY TRACT PROCEDURE EXCEPT ONLY CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORE WITHOUT CC/MCC
2008,411,CHOLECYSTECTOMY WITH COMMON DUCT EXPLORE WITH MCC
2008,412,CHOLECYSTECTOMY WITH COMMON DUCT EXPLORE WITH CC
2008,413,CHOLECYSTECTOMY WITH COMMON DUCT EXPLORE WITHOUT CC/MCC
2008,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT COMMON DUCT EXPLORE WITH MCC
2008,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT COMMON DUCT EXPLORE WITH CC
2008,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT COMMON DUCT EXPLORE WITHOUT CC/MCC
2008,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT COMMON DUCT EXPLORE WITH MCC
2008,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT COMMON DUCT EXPLORE WITH CC
2008,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT COMMON DUCT EXPLORE WITHOUT CC/MCC
2008,420,HEPATOBILIARY DIAGNOSIS NOSTIC PROCEDURES WITH MCC
2008,421,HEPATOBILIARY DIAGNOSIS NOSTIC PROCEDURES WITH CC
2008,422,HEPATOBILIARY DIAGNOSIS NOSTIC PROCEDURES WITHOUT CC/MCC
2008,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC
2008,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC
2008,425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT CC/MCC
2008,432,CIRRHOSIS & ALCOHOLIC HEPATITIS WITH MCC
2008,433,CIRRHOSIS & ALCOHOLIC HEPATITIS WITH CC
2008,434,CIRRHOSIS & ALCOHOLIC HEPATITIS WITHOUT CC/MCC
2008,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC
2008,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC
2008,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC
2008,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC
2008,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC
2008,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC
2008,441,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA WITH MCC"
2008,442,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA WITH CC"
2008,443,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA WITHOUT CC/MCC"
2008,444,DISORDERS OF THE BILIARY TRACT WITH MCC
2008,445,DISORDERS OF THE BILIARY TRACT WITH CC
2008,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2008,2,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITHOUT MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2008,7,LUNG TRANSPLANT
2008,9,BONE MARROW TRANSPLANT
2008,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH MCC"
2008,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH CC"
2008,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITHOUT CC/MCC"
2008,453,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITH MCC
2008,454,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITH CC
2008,455,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITHOUT CC/MCC
2008,456,SPINAL FUSION EXCEPT CERVICAL  WITH SPINAL CURV/MALIG/INFEC OR 9+ FUSION  WITH MCC
2008,457,SPINAL FUSION EXCEPT CERVICAL  WITH SPINAL CURV/MALIG/INFEC OR 9+ FUSION  WITH CC
2008,458,SPINAL FUSION EXCEPT CERVICAL  WITH SPINAL CURV/MALIG/INFEC OR 9+ FUSION  WITHOUT CC/MCC
2008,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC
2008,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC
2008,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY WITH MCC
2008,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY WITHOUT MCC
2008,463,"WOUND  DEBRIDE  & SKIN  GRAFT EXCEPT HAND, FOR MUSCULO_CONN TISS DISEASE WITH MCC"
2008,464,"WOUND  DEBRIDE  & SKIN  GRAFT EXCEPT HAND, FOR MUSCULO_CONN TISS DISEASE WITH CC"
2008,465,"WOUND  DEBRIDE  & SKIN  GRAFT EXCEPT HAND, FOR MUSCULO_CONN TISS DISEASE WITHOUT CC/MCC"
2008,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC
2008,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC
2008,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC
2008,469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC
2008,470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC
2008,471,CERVICAL SPINAL FUSION WITH MCC
2008,472,CERVICAL SPINAL FUSION WITH CC
2008,473,CERVICAL SPINAL FUSION WITHOUT CC/MCC
2008,474,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DISEASE WITH MCC
2008,475,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DISEASE WITH CC
2008,476,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DISEASE WITHOUT CC/MCC
2008,477,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH MCC
2008,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH CC
2008,479,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITHOUT CC/MCC
2008,480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC
2008,481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC
2008,482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC
2008,483,MAJOR JOINT & LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITY WITH CC/MCC
2008,484,MAJOR JOINT & LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITY WITHOUT CC/MCC
2008,485,KNEE PROCEDURES WITH PRINC DIAGNOSIS OF INFECTION WITH MCC
2008,486,KNEE PROCEDURES WITH PRINC DIAGNOSIS OF INFECTION WITH CC
2008,487,KNEE PROCEDURES WITH PRINC DIAGNOSIS OF INFECTION WITHOUT CC/MCC
2008,488,KNEE PROCEDURES WITHOUT PRINC DIAGNOSIS OF INFECTION WITH CC/MCC
2008,489,KNEE PROCEDURES WITHOUT PRINC DIAGNOSIS OF INFECTION WITHOUT CC/MCC
2008,490,BACK & NECK PROCEDURE EXCEPT SPINAL FUSION WITH CC/MCC OR DISC DEVICE/NEUROSTIM
2008,491,BACK & NECK PROCEDURE EXCEPT SPINAL FUSION WITHOUT CC/MCC
2008,492,"LOWER EXTREM & HUMER PROCEDURE EXCEPT HIP,FOOT,FEMUR WITH MCC"
2008,493,"LOWER EXTREM & HUMER PROCEDURE EXCEPT HIP,FOOT,FEMUR WITH CC"
2008,494,"LOWER EXTREM & HUMER PROCEDURE EXCEPT HIP,FOOT,FEMUR WITHOUT CC/MCC"
2008,495,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES EXCEPT HIP & FEMUR WITH MCC
2008,496,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES EXCEPT HIP & FEMUR WITH CC
2008,497,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES EXCEPT HIP & FEMUR WITHOUT CC/MCC
2008,498,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES OF HIP & FEMUR WITH CC/MCC
2008,499,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES OF HIP & FEMUR WITHOUT CC/MCC
2008,500,SOFT TISSUE PROCEDURES WITH MCC
2008,501,SOFT TISSUE PROCEDURES WITH CC
2008,502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC
2008,503,FOOT PROCEDURES WITH MCC
2008,504,FOOT PROCEDURES WITH CC
2008,505,FOOT PROCEDURES WITHOUT CC/MCC
2008,506,MAJOR THUMB OR JOINT PROCEDURES
2008,507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC
2008,508,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITHOUT CC/MCC
2008,509,ARTHROSCOPY
2008,510,"SHOULDER,ELBOW OR FOREARM PROCEDURE EXCEPT MAJOR JOINT PROCEDURE WITH MCC"
2008,511,"SHOULDER,ELBOW OR FOREARM PROCEDURE EXCEPT MAJOR JOINT PROCEDURE WITH CC"
2008,512,"SHOULDER,ELBOW OR FOREARM PROCEDURE EXCEPT MAJOR JOINT PROCEDURE WITHOUT CC/MCC"
2008,513,HAND OR WRIST PROCEDURE EXCEPT MAJOR THUMB OR JOINT PROCEDURE WITH CC/MCC
2008,514,HAND OR WRIST PROCEDURE EXCEPT MAJOR THUMB OR JOINT PROCEDURE WITHOUT CC/MCC
2008,515,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROCEDURE WITH MCC
2008,516,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROCEDURE WITH CC
2008,517,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROCEDURE WITHOUT CC/MCC
2008,533,FRACTURES OF FEMUR WITH MCC
2008,534,FRACTURES OF FEMUR WITHOUT MCC
2008,535,FRACTURES OF HIP & PELVIS WITH MCC
2008,536,FRACTURES OF HIP & PELVIS WITHOUT MCC
2008,537,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH WITH CC/MCC"
2008,538,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH WITHOUT CC/MCC"
2008,539,OSTEOMYELITIS WITH MCC
2008,540,OSTEOMYELITIS WITH CC
2008,541,OSTEOMYELITIS WITHOUT CC/MCC
2008,542,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIGNANCY WITH MCC
2008,543,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIGNANCY WITH CC
2008,544,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIGNANCY WITHOUT CC/MCC
2008,545,CONNECTIVE TISSUE DISORDERS WITH MCC
2008,546,CONNECTIVE TISSUE DISORDERS WITH CC
2008,547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC
2008,548,SEPTIC ARTHRITIS WITH MCC
2008,549,SEPTIC ARTHRITIS WITH CC
2008,550,SEPTIC ARTHRITIS WITHOUT CC/MCC
2008,551,MEDICAL BACK PROBLEMS WITH MCC
2008,552,MEDICAL BACK PROBLEMS WITHOUT MCC
