"providerid","dshquartile","dshquintile","dshdecile","name","year","urban","beds","adc","dsh_pct","dsh_opg","dsh_cpg","mcr_pct","cmi","Hospital.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Location","lon","lat","safetydsh4","safetydsh","safetydsh10","safetynaph"
50248,4,5,9,"Natividad Medical Center",2008,"OURBAN",152,72,70.598,0.47458,0.15368,13.241,1.14271,"Natividad Medical Center","1441 Constitution Boulevard","Salinas","CA",93906,"Monterey",8317554195,"Acute Care Hospitals","Government - Hospital District or Authority","true","1441 CONSTITUTION BOULEVARD
SALINAS, CA 93906
(36.697264922000045, -121.62887835599997)",-121.628878356,36.697264922,TRUE,TRUE,FALSE,TRUE
50251,2,3,5,"Banner Lassen Medical Center",2007,"RURAL",22,11,30.472,0.12,0,46.008,1.03579,NA,"23","41","1",96130,NA,NA,NA,NA,NA,NA,-120.6278131,40.4366726,FALSE,FALSE,FALSE,FALSE
50254,2,2,3,"Marshall Medical Center (1-Rh)",2009,"LURBAN",91,63,19.38,0.05347,0,61.27,1.28737,"Marshall Medical Center","1100 Marshall Way","Placerville","CA",95667,"El Dorado",5306221441,"Acute Care Hospitals","Voluntary non-profit - Other","true","1100 MARSHALL WAY
PLACERVILLE, CA 95667
(38.725560151000025, -120.79091545899996)",-120.790915459,38.725560151,FALSE,FALSE,FALSE,FALSE
50254,2,2,3,"Marshall Medical Center (1-Rh)",2010,"LURBAN",91,68,19.841,0.0564665,0,60.5871655,1.339323025,"Marshall Medical Center","1100 Marshall Way","Placerville","CA",95667,"El Dorado",5306221441,"Acute Care Hospitals","Voluntary non-profit - Other","true","1100 MARSHALL WAY
PLACERVILLE, CA 95667
(38.725560151000025, -120.79091545899996)",-120.790915459,38.725560151,FALSE,FALSE,FALSE,FALSE
50254,2,2,3,"Marshall Medical Center (1-Rh)",2008,"LURBAN",91,60,16.977,0.03785,0,59.518,1.25525,"Marshall Medical Center","1100 Marshall Way","Placerville","CA",95667,"El Dorado",5306221441,"Acute Care Hospitals","Voluntary non-profit - Other","true","1100 MARSHALL WAY
PLACERVILLE, CA 95667
(38.725560151000025, -120.79091545899996)",-120.790915459,38.725560151,FALSE,FALSE,FALSE,FALSE
50254,2,2,3,"Marshall Hospital",2011,"LURBAN",91,65,21.398,0.06868,0,58.888,1.37176,"Marshall Medical Center","1100 Marshall Way","Placerville","CA",95667,"El Dorado",5306221441,"Acute Care Hospitals","Voluntary non-profit - Other","true","1100 MARSHALL WAY
PLACERVILLE, CA 95667
(38.725560151000025, -120.79091545899996)",-120.790915459,38.725560151,FALSE,FALSE,FALSE,FALSE
50254,2,2,3,"Marshall Medical Center (1-Rh)",2007,"LURBAN",91,60,18.492,0.0477,0,59.518,1.24443,"Marshall Medical Center","1100 Marshall Way","Placerville","CA",95667,"El Dorado",5306221441,"Acute Care Hospitals","Voluntary non-profit - Other","true","1100 MARSHALL WAY
PLACERVILLE, CA 95667
(38.725560151000025, -120.79091545899996)",-120.790915459,38.725560151,FALSE,FALSE,FALSE,FALSE
50257,4,5,10,"Good Samaritan Hospital",2009,"OURBAN",43,32,65.334,0.12,0,41.3,0.9471,"Good Samaritan Hospital","901 Olive Drive","Bakersfield","CA",93308,"Kern",6613994461,"Acute Care Hospitals","Proprietary","false","901 OLIVE DRIVE
BAKERSFIELD, CA 93308
(35.41224340100007, -119.03920976699999)",-119.039209767,35.4122434010001,TRUE,TRUE,TRUE,FALSE
50257,4,5,10,"Good Samaritan Hospital",2007,"OURBAN",43,21,90.806,0.12,0,35.801,0.97976,"Good Samaritan Hospital","901 Olive Drive","Bakersfield","CA",93308,"Kern",6613994461,"Acute Care Hospitals","Proprietary","false","901 OLIVE DRIVE
BAKERSFIELD, CA 93308
(35.41224340100007, -119.03920976699999)",-119.039209767,35.4122434010001,TRUE,TRUE,TRUE,FALSE
50257,4,5,10,"Good Samaritan Hospital",2008,"OURBAN",43,21,85.274,0.12,0,35.801,0.98008,"Good Samaritan Hospital","901 Olive Drive","Bakersfield","CA",93308,"Kern",6613994461,"Acute Care Hospitals","Proprietary","false","901 OLIVE DRIVE
BAKERSFIELD, CA 93308
(35.41224340100007, -119.03920976699999)",-119.039209767,35.4122434010001,TRUE,TRUE,TRUE,FALSE
50257,4,5,10,"Good Samaritan Hospital",2011,"OURBAN",154,62,78.739,0.54175,0.17286,27.854,0.93187,"Good Samaritan Hospital","901 Olive Drive","Bakersfield","CA",93308,"Kern",6613994461,"Acute Care Hospitals","Proprietary","false","901 OLIVE DRIVE
BAKERSFIELD, CA 93308
(35.41224340100007, -119.03920976699999)",-119.039209767,35.4122434010001,TRUE,TRUE,TRUE,FALSE
50257,4,5,10,"Good Samaritan Hospital",2010,"OURBAN",112,61,81.871,0.56758575,0.180323762,35.3141785,0.901540378,"Good Samaritan Hospital","901 Olive Drive","Bakersfield","CA",93308,"Kern",6613994461,"Acute Care Hospitals","Proprietary","false","901 OLIVE DRIVE
BAKERSFIELD, CA 93308
(35.41224340100007, -119.03920976699999)",-119.039209767,35.4122434010001,TRUE,TRUE,TRUE,FALSE
50261,3,4,7,"Sierra View District Hospital",2010,"OURBAN",128,92,46.906,0.2791245,0.099641975,47.3010064,1.330363874,"Sierra View Medical Center","465 W Putnam Ave","Porterville","CA",93257,"Tulare",5597841110,"Acute Care Hospitals","Voluntary non-profit - Private","true","465 W PUTNAM AVE
PORTERVILLE, CA 93257
(36.06953260300003, -119.02724908199997)",-119.027249082,36.069532603,FALSE,FALSE,FALSE,FALSE
50261,3,4,7,"Sierra View District Hospital",2007,"OURBAN",128,86,47.533,0.2843,0.10104,47.437,1.33195,"Sierra View Medical Center","465 W Putnam Ave","Porterville","CA",93257,"Tulare",5597841110,"Acute Care Hospitals","Voluntary non-profit - Private","true","465 W PUTNAM AVE
PORTERVILLE, CA 93257
(36.06953260300003, -119.02724908199997)",-119.027249082,36.069532603,FALSE,FALSE,FALSE,FALSE
50261,3,4,7,"Sierra View District Hospital",2009,"OURBAN",128,96,46.935,0.27936,0.09971,47.71,1.33935,"Sierra View Medical Center","465 W Putnam Ave","Porterville","CA",93257,"Tulare",5597841110,"Acute Care Hospitals","Voluntary non-profit - Private","true","465 W PUTNAM AVE
PORTERVILLE, CA 93257
(36.06953260300003, -119.02724908199997)",-119.027249082,36.069532603,FALSE,FALSE,FALSE,FALSE
50261,3,4,7,"Sierra View District Hospital",2008,"OURBAN",128,86,47.819,0.28666,0.10168,47.437,1.34159,"Sierra View Medical Center","465 W Putnam Ave","Porterville","CA",93257,"Tulare",5597841110,"Acute Care Hospitals","Voluntary non-profit - Private","true","465 W PUTNAM AVE
PORTERVILLE, CA 93257
(36.06953260300003, -119.02724908199997)",-119.027249082,36.069532603,FALSE,FALSE,FALSE,FALSE
50261,3,4,7,"Sierra View District Hospital",2011,"OURBAN",128,84,50.427,0.30817,0.10751,43.452,1.33951,"Sierra View Medical Center","465 W Putnam Ave","Porterville","CA",93257,"Tulare",5597841110,"Acute Care Hospitals","Voluntary non-profit - Private","true","465 W PUTNAM AVE
PORTERVILLE, CA 93257
(36.06953260300003, -119.02724908199997)",-119.027249082,36.069532603,FALSE,FALSE,FALSE,FALSE
50262,3,3,6,"Ucla Medical Center",2007,"LURBAN",570,468,32.787,0.16264,0.06865,25.965,2.07522,"Ronald Reagan U C L A Medical Center","757 Westwood Plaza","Los Angeles","CA",90095,"Los Angeles",3108256301,"Acute Care Hospitals","Government - State","true","757 WESTWOOD PLAZA
LOS ANGELES, CA 90095
(34.06618190100005, -118.44529921399999)",-118.445299214,34.066181901,FALSE,FALSE,FALSE,TRUE
50262,3,3,6,"Ucla Medical Center",2008,"LURBAN",570,468,34.845,0.17962,0.07311,25.965,2.13228,"Ronald Reagan U C L A Medical Center","757 Westwood Plaza","Los Angeles","CA",90095,"Los Angeles",3108256301,"Acute Care Hospitals","Government - State","true","757 WESTWOOD PLAZA
LOS ANGELES, CA 90095
(34.06618190100005, -118.44529921399999)",-118.445299214,34.066181901,FALSE,FALSE,FALSE,TRUE
50262,3,3,6,"Ucla Medical Center",2009,"LURBAN",570,472,38.954,0.21352,0.08208,25.49,2.21204,"Ronald Reagan U C L A Medical Center","757 Westwood Plaza","Los Angeles","CA",90095,"Los Angeles",3108256301,"Acute Care Hospitals","Government - State","true","757 WESTWOOD PLAZA
LOS ANGELES, CA 90095
(34.06618190100005, -118.44529921399999)",-118.445299214,34.066181901,FALSE,FALSE,FALSE,TRUE
50262,3,3,6,"Ronald Reagan Ucla Medical Center",2011,"LURBAN",439,425,36.111,0.19007,0.07586,25.004,2.35232,"Ronald Reagan U C L A Medical Center","757 Westwood Plaza","Los Angeles","CA",90095,"Los Angeles",3108256301,"Acute Care Hospitals","Government - State","true","757 WESTWOOD PLAZA
LOS ANGELES, CA 90095
(34.06618190100005, -118.44529921399999)",-118.445299214,34.066181901,FALSE,FALSE,FALSE,TRUE
50262,3,3,6,"Ronald Reagan Ucla Medical Center",2010,"LURBAN",574,461,37.025,0.19760625,0.077857878,25.538676,2.175307006,"Ronald Reagan U C L A Medical Center","757 Westwood Plaza","Los Angeles","CA",90095,"Los Angeles",3108256301,"Acute Care Hospitals","Government - State","true","757 WESTWOOD PLAZA
LOS ANGELES, CA 90095
(34.06618190100005, -118.44529921399999)",-118.445299214,34.066181901,FALSE,FALSE,FALSE,TRUE
50264,2,2,4,"San Leandro Hospital",2011,"LURBAN",93,51,27.57,0.1196,0,58.81,1.46551,NA,"54","35","1",94578,NA,NA,NA,NA,NA,NA,-122.141672,37.714326,FALSE,FALSE,FALSE,FALSE
50264,2,2,4,"San Leandro Hospital",2007,"LURBAN",93,64,23.303,0.0844,0,59.451,1.36881,NA,"54","35","1",94578,NA,NA,NA,NA,NA,NA,-122.141672,37.714326,FALSE,FALSE,FALSE,FALSE
50264,2,2,4,"San Leandro Hospital",2010,"LURBAN",93,54,27.175,0.11634375,0,61.0638397,1.466330041,NA,"54","35","1",94578,NA,NA,NA,NA,NA,NA,-122.141672,37.714326,FALSE,FALSE,FALSE,FALSE
50264,2,2,4,"San Leandro Hospital",2009,"LURBAN",93,59,26.133,0.10775,0,60.8,1.38776,NA,"54","35","1",94578,NA,NA,NA,NA,NA,NA,-122.141672,37.714326,FALSE,FALSE,FALSE,FALSE
50264,2,2,4,"San Leandro Hospital",2008,"LURBAN",93,64,26.817,0.11339,0,59.451,1.34564,NA,"54","35","1",94578,NA,NA,NA,NA,NA,NA,-122.141672,37.714326,FALSE,FALSE,FALSE,FALSE
50272,2,2,4,"Redlands Community Hospital",2009,"LURBAN",144,123,22.568,0.07834,0.04676,21.46,1.43051,"Redlands Community Hospital","350 Terracina Blvd","Redlands","CA",92373,"San Bernardino",9093355500,"Acute Care Hospitals","Government - Federal","true","350 TERRACINA BLVD
REDLANDS, CA 92373
(34.036677025000074, -117.20385644499999)",-117.203856445,34.0366770250001,FALSE,FALSE,FALSE,FALSE
50272,2,2,4,"Redlands Community Hospital",2007,"LURBAN",139,121,23.022,0.08208,0.04772,20.202,1.41663,"Redlands Community Hospital","350 Terracina Blvd","Redlands","CA",92373,"San Bernardino",9093355500,"Acute Care Hospitals","Government - Federal","true","350 TERRACINA BLVD
REDLANDS, CA 92373
(34.036677025000074, -117.20385644499999)",-117.203856445,34.0366770250001,FALSE,FALSE,FALSE,FALSE
50272,2,2,4,"Redlands Community Hospital",2010,"LURBAN",144,124,22.063,0.07416975,0.045690649,19.9469153,1.474654015,"Redlands Community Hospital","350 Terracina Blvd","Redlands","CA",92373,"San Bernardino",9093355500,"Acute Care Hospitals","Government - Federal","true","350 TERRACINA BLVD
REDLANDS, CA 92373
(34.036677025000074, -117.20385644499999)",-117.203856445,34.0366770250001,FALSE,FALSE,FALSE,FALSE
50272,2,2,4,"Redlands Community Hospital",2008,"LURBAN",139,121,18.774,0.04953,0.03875,20.202,1.44097,"Redlands Community Hospital","350 Terracina Blvd","Redlands","CA",92373,"San Bernardino",9093355500,"Acute Care Hospitals","Government - Federal","true","350 TERRACINA BLVD
REDLANDS, CA 92373
(34.036677025000074, -117.20385644499999)",-117.203856445,34.0366770250001,FALSE,FALSE,FALSE,FALSE
50272,2,2,4,"Redlands Community Hospital",2011,"LURBAN",165,133,20.579,0.06193,0.04255,20.295,1.54705,"Redlands Community Hospital","350 Terracina Blvd","Redlands","CA",92373,"San Bernardino",9093355500,"Acute Care Hospitals","Government - Federal","true","350 TERRACINA BLVD
REDLANDS, CA 92373
(34.036677025000074, -117.20385644499999)",-117.203856445,34.0366770250001,FALSE,FALSE,FALSE,FALSE
50276,4,5,9,"Contra Costa Regional Medical Center",2011,"LURBAN",123,91,73.389,0.49761,0.16022,16.819,1.14695,"Contra Costa Regional Medical Center","2500 Alhambra Ave","Martinez","CA",94553,"Contra Costa",9253705000,"Acute Care Hospitals","Government - Local","true","2500 ALHAMBRA AVE
MARTINEZ, CA 94553
(38.00635701500005, -122.13095356699995)",-122.130953567,38.006357015,TRUE,TRUE,FALSE,TRUE
50276,4,5,9,"Contra Costa Regional Medical Center",2007,"LURBAN",129,86,74.9,0.51008,0.16378,17.463,1.26852,"Contra Costa Regional Medical Center","2500 Alhambra Ave","Martinez","CA",94553,"Contra Costa",9253705000,"Acute Care Hospitals","Government - Local","true","2500 ALHAMBRA AVE
MARTINEZ, CA 94553
(38.00635701500005, -122.13095356699995)",-122.130953567,38.006357015,TRUE,TRUE,FALSE,TRUE
50276,4,5,9,"Contra Costa Regional Medical Center",2009,"LURBAN",129,94,76.064,0.51968,0.16653,16.71,1.1461,"Contra Costa Regional Medical Center","2500 Alhambra Ave","Martinez","CA",94553,"Contra Costa",9253705000,"Acute Care Hospitals","Government - Local","true","2500 ALHAMBRA AVE
MARTINEZ, CA 94553
(38.00635701500005, -122.13095356699995)",-122.130953567,38.006357015,TRUE,TRUE,FALSE,TRUE
50276,4,5,9,"Contra Costa Regional Medical Center",2008,"LURBAN",129,86,69.454,0.46515,0.15102,17.463,1.17426,"Contra Costa Regional Medical Center","2500 Alhambra Ave","Martinez","CA",94553,"Contra Costa",9253705000,"Acute Care Hospitals","Government - Local","true","2500 ALHAMBRA AVE
MARTINEZ, CA 94553
(38.00635701500005, -122.13095356699995)",-122.130953567,38.006357015,TRUE,TRUE,FALSE,TRUE
50276,4,5,9,"Contra Costa Regional Medical Center",2010,"LURBAN",123,91,77.196,0.529017,0.169202509,16.4618283,1.074523978,"Contra Costa Regional Medical Center","2500 Alhambra Ave","Martinez","CA",94553,"Contra Costa",9253705000,"Acute Care Hospitals","Government - Local","true","2500 ALHAMBRA AVE
MARTINEZ, CA 94553
(38.00635701500005, -122.13095356699995)",-122.130953567,38.006357015,TRUE,TRUE,FALSE,TRUE
50277,4,5,10,"Pacific Hospital Of Long Beach",2011,"LURBAN",157,112,77.429,0.53094,0.16975,28.892,1.27934,NA,"33","18","1",90806,NA,NA,NA,NA,NA,NA,-118.1930627,33.806891,TRUE,TRUE,TRUE,FALSE
50277,4,5,10,"Pacific Hospital Of Long Beach",2007,"LURBAN",157,111,88.579,0.62293,0.19647,32.569,1.06755,NA,"33","18","1",90806,NA,NA,NA,NA,NA,NA,-118.1930627,33.806891,TRUE,TRUE,TRUE,FALSE
50277,4,5,10,"Pacific Hospital Of Long Beach",2008,"LURBAN",157,111,84.592,0.59003,0.18685,32.569,1.1273,NA,"33","18","1",90806,NA,NA,NA,NA,NA,NA,-118.1930627,33.806891,TRUE,TRUE,TRUE,FALSE
50277,4,5,10,"Pacific Hospital Of Long Beach",2009,"LURBAN",157,112,90.089,0.63538,0.20013,32.51,1.24224,NA,"33","18","1",90806,NA,NA,NA,NA,NA,NA,-118.1930627,33.806891,TRUE,TRUE,TRUE,FALSE
50277,4,5,10,"Pacific Hospital Of Long Beach",2010,"LURBAN",157,112,88.456,0.621912,0.196168342,26.804788,1.29651089,NA,"33","18","1",90806,NA,NA,NA,NA,NA,NA,-118.1930627,33.806891,TRUE,TRUE,TRUE,FALSE
50278,3,4,7,"Providence Holy Cross Medical Center",2009,"LURBAN",193,177,39.103,0.21475,0.0824,34.82,1.65135,"Providence Holy Cross Medical Center","15031 Rinaldi St","Mission Hills","CA",91346,"Los Angeles",8183658051,"Acute Care Hospitals","Voluntary non-profit - Church","true","15031 RINALDI ST
MISSION HILLS, CA 91346
(34.279047784000056, -118.45934644099998)",-118.459346441,34.2790477840001,FALSE,FALSE,FALSE,FALSE
50278,3,4,7,"Providence Holy Cross Med. Center",2011,"LURBAN",193,183,37,0.1974,0.0778,29.22,1.72564,"Providence Holy Cross Medical Center","15031 Rinaldi St","Mission Hills","CA",91346,"Los Angeles",8183658051,"Acute Care Hospitals","Voluntary non-profit - Church","true","15031 RINALDI ST
MISSION HILLS, CA 91346
(34.279047784000056, -118.45934644099998)",-118.459346441,34.2790477840001,FALSE,FALSE,FALSE,FALSE
50278,3,4,7,"Providence Holy Cross Medical Center",2007,"LURBAN",190,166,39.371,0.21696,0.08299,34.504,1.57735,"Providence Holy Cross Medical Center","15031 Rinaldi St","Mission Hills","CA",91346,"Los Angeles",8183658051,"Acute Care Hospitals","Voluntary non-profit - Church","true","15031 RINALDI ST
MISSION HILLS, CA 91346
(34.279047784000056, -118.45934644099998)",-118.459346441,34.2790477840001,FALSE,FALSE,FALSE,FALSE
50278,3,4,7,"Providence Holy Cross Medical Center",2008,"LURBAN",190,166,38.826,0.21246,0.0818,34.504,1.64991,"Providence Holy Cross Medical Center","15031 Rinaldi St","Mission Hills","CA",91346,"Los Angeles",8183658051,"Acute Care Hospitals","Voluntary non-profit - Church","true","15031 RINALDI ST
MISSION HILLS, CA 91346
(34.279047784000056, -118.45934644099998)",-118.459346441,34.2790477840001,FALSE,FALSE,FALSE,FALSE
50278,3,4,7,"Providence Holy Cross Medical Center",2010,"LURBAN",196,179,41.239,0.23237175,0.087094972,36.1266352,1.683294298,"Providence Holy Cross Medical Center","15031 Rinaldi St","Mission Hills","CA",91346,"Los Angeles",8183658051,"Acute Care Hospitals","Voluntary non-profit - Church","true","15031 RINALDI ST
MISSION HILLS, CA 91346
(34.279047784000056, -118.45934644099998)",-118.459346441,34.2790477840001,FALSE,FALSE,FALSE,FALSE
50279,3,4,7,"Hi-Desert Medical Center",2010,"LURBAN",61,32,43.035,0.12,0,37.2939068,1.349411416,"Hi-Desert Medical Center","6601 White Feather Road","Joshua Tree","CA",92252,"San Bernardino",7603663711,"Acute Care Hospitals","Government - Hospital District or Authority","true","6601 WHITE FEATHER ROAD
JOSHUA TREE, CA 92252
(34.13261946600005, -116.27666596899996)",-116.276665969,34.1326194660001,FALSE,FALSE,FALSE,FALSE
50279,3,4,7,"Hi - Desert Medical Center",2011,"LURBAN",61,34,45.319,0.12,0,35.112,1.32872,"Hi-Desert Medical Center","6601 White Feather Road","Joshua Tree","CA",92252,"San Bernardino",7603663711,"Acute Care Hospitals","Government - Hospital District or Authority","true","6601 WHITE FEATHER ROAD
JOSHUA TREE, CA 92252
(34.13261946600005, -116.27666596899996)",-116.276665969,34.1326194660001,FALSE,FALSE,FALSE,FALSE
50279,3,4,7,"Hi-Desert Medical Center",2007,"LURBAN",61,31,31.439,0.12,0,42.267,1.19053,"Hi-Desert Medical Center","6601 White Feather Road","Joshua Tree","CA",92252,"San Bernardino",7603663711,"Acute Care Hospitals","Government - Hospital District or Authority","true","6601 WHITE FEATHER ROAD
JOSHUA TREE, CA 92252
(34.13261946600005, -116.27666596899996)",-116.276665969,34.1326194660001,FALSE,FALSE,FALSE,FALSE
50279,3,4,7,"Hi-Desert Medical Center",2009,"LURBAN",61,31,43.016,0.12,0,37.98,1.18098,"Hi-Desert Medical Center","6601 White Feather Road","Joshua Tree","CA",92252,"San Bernardino",7603663711,"Acute Care Hospitals","Government - Hospital District or Authority","true","6601 WHITE FEATHER ROAD
JOSHUA TREE, CA 92252
(34.13261946600005, -116.27666596899996)",-116.276665969,34.1326194660001,FALSE,FALSE,FALSE,FALSE
50279,3,4,7,"Hi-Desert Medical Center",2008,"LURBAN",61,31,46.285,0.12,0,42.267,1.17888,"Hi-Desert Medical Center","6601 White Feather Road","Joshua Tree","CA",92252,"San Bernardino",7603663711,"Acute Care Hospitals","Government - Hospital District or Authority","true","6601 WHITE FEATHER ROAD
JOSHUA TREE, CA 92252
(34.13261946600005, -116.27666596899996)",-116.276665969,34.1326194660001,FALSE,FALSE,FALSE,FALSE
50280,2,3,5,"Mercy Medical Center Redding",2010,"OURBAN",264,155,31.869,0.15506925,0.066662617,47.6223964,1.827619776,"Mercy Medical Center Redding","2175 Rosaline Ave, Clairmont Hgts","Redding","CA",96001,"Shasta",5302256102,"Acute Care Hospitals","Voluntary non-profit - Church","true","2175 ROSALINE AVE, CLAIRMONT HGTS
REDDING, CA 96001
(40.57287463100005, -122.39560965399994)",-122.395609654,40.572874631,FALSE,FALSE,FALSE,FALSE
50280,2,3,5,"Mercy Medical Center Redding",2011,"OURBAN",264,152,32.986,0.16428,0.06908,47.118,1.83198,"Mercy Medical Center Redding","2175 Rosaline Ave, Clairmont Hgts","Redding","CA",96001,"Shasta",5302256102,"Acute Care Hospitals","Voluntary non-profit - Church","true","2175 ROSALINE AVE, CLAIRMONT HGTS
REDDING, CA 96001
(40.57287463100005, -122.39560965399994)",-122.395609654,40.572874631,FALSE,FALSE,FALSE,FALSE
50280,2,3,5,"Mercy Medical Center Redding",2009,"OURBAN",264,164,29.492,0.13546,0.06154,47.43,1.71425,"Mercy Medical Center Redding","2175 Rosaline Ave, Clairmont Hgts","Redding","CA",96001,"Shasta",5302256102,"Acute Care Hospitals","Voluntary non-profit - Church","true","2175 ROSALINE AVE, CLAIRMONT HGTS
REDDING, CA 96001
(40.57287463100005, -122.39560965399994)",-122.395609654,40.572874631,FALSE,FALSE,FALSE,FALSE
50280,2,3,5,"Mercy Medical Center",2007,"OURBAN",255,154,30.436,0.14325,0.06357,49.173,1.67787,"Mercy Medical Center Redding","2175 Rosaline Ave, Clairmont Hgts","Redding","CA",96001,"Shasta",5302256102,"Acute Care Hospitals","Voluntary non-profit - Church","true","2175 ROSALINE AVE, CLAIRMONT HGTS
REDDING, CA 96001
(40.57287463100005, -122.39560965399994)",-122.395609654,40.572874631,FALSE,FALSE,FALSE,FALSE
50280,2,3,5,"Mercy Medical Center",2008,"OURBAN",255,154,29.902,0.13884,0.06242,49.173,1.65336,"Mercy Medical Center Redding","2175 Rosaline Ave, Clairmont Hgts","Redding","CA",96001,"Shasta",5302256102,"Acute Care Hospitals","Voluntary non-profit - Church","true","2175 ROSALINE AVE, CLAIRMONT HGTS
REDDING, CA 96001
(40.57287463100005, -122.39560965399994)",-122.395609654,40.572874631,FALSE,FALSE,FALSE,FALSE
50281,4,5,10,"Alhambra Hospital And Medical Center",2007,"LURBAN",101,71,91.848,0.6499,0.20441,59.354,1.45786,"Alhambra Hospital Medical Center","100 S Raymond Ave","Alhambra","CA",91801,"Los Angeles",6265701606,"Acute Care Hospitals","Proprietary","true","100 S RAYMOND AVE
ALHAMBRA, CA 91801
(34.09005071900003, -118.14496648499994)",-118.144966485,34.090050719,TRUE,TRUE,TRUE,FALSE
50281,4,5,10,"Alhambra Hospital And Medical Center",2010,"LURBAN",101,61,78.334,0.5384055,0.171899984,61.9669437,1.477478603,"Alhambra Hospital Medical Center","100 S Raymond Ave","Alhambra","CA",91801,"Los Angeles",6265701606,"Acute Care Hospitals","Proprietary","true","100 S RAYMOND AVE
ALHAMBRA, CA 91801
(34.09005071900003, -118.14496648499994)",-118.144966485,34.090050719,TRUE,TRUE,TRUE,FALSE
50281,4,5,10,"Alhambra Hospital And Medical Center",2009,"LURBAN",101,60,78.357,0.5386,0.17195,60.97,1.46641,"Alhambra Hospital Medical Center","100 S Raymond Ave","Alhambra","CA",91801,"Los Angeles",6265701606,"Acute Care Hospitals","Proprietary","true","100 S RAYMOND AVE
ALHAMBRA, CA 91801
(34.09005071900003, -118.14496648499994)",-118.144966485,34.090050719,TRUE,TRUE,TRUE,FALSE
50281,4,5,10,"Alhambra Hospital",2011,"LURBAN",101,52,70.994,0.47785,0.15461,59.149,1.52191,"Alhambra Hospital Medical Center","100 S Raymond Ave","Alhambra","CA",91801,"Los Angeles",6265701606,"Acute Care Hospitals","Proprietary","true","100 S RAYMOND AVE
ALHAMBRA, CA 91801
(34.09005071900003, -118.14496648499994)",-118.144966485,34.090050719,TRUE,TRUE,TRUE,FALSE
50281,4,5,10,"Alhambra Hospital And Medical Center",2008,"LURBAN",101,71,82.668,0.57416,0.18223,59.354,1.48453,"Alhambra Hospital Medical Center","100 S Raymond Ave","Alhambra","CA",91801,"Los Angeles",6265701606,"Acute Care Hospitals","Proprietary","true","100 S RAYMOND AVE
ALHAMBRA, CA 91801
(34.09005071900003, -118.14496648499994)",-118.144966485,34.090050719,TRUE,TRUE,TRUE,FALSE
50283,1,2,3,"Valleycare Medical Center",2008,"LURBAN",164,90,14.982,0,0.0308,46.794,1.50674,"Valleycare Medical Center","5555 West Las Positas Boulevard","Pleasanton","CA",94588,"Alameda",9254477000,"Acute Care Hospitals","Voluntary non-profit - Private","true","5555 WEST LAS POSITAS BOULEVARD
PLEASANTON, CA 94588
(37.69213285200004, -121.88026046299996)",-121.880260463,37.692132852,FALSE,FALSE,FALSE,FALSE
50283,1,2,3,"Valleycare Medical Center",2010,"LURBAN",133,84,17.6,0.0419,0.036282718,44.2561081,1.691722031,"Valleycare Medical Center","5555 West Las Positas Boulevard","Pleasanton","CA",94588,"Alameda",9254477000,"Acute Care Hospitals","Voluntary non-profit - Private","true","5555 WEST LAS POSITAS BOULEVARD
PLEASANTON, CA 94588
(37.69213285200004, -121.88026046299996)",-121.880260463,37.692132852,FALSE,FALSE,FALSE,FALSE
50283,1,2,3,"Valleycare Medical Center",2009,"LURBAN",129,83,17.808,0.04325,0.03672,44.92,1.65331,"Valleycare Medical Center","5555 West Las Positas Boulevard","Pleasanton","CA",94588,"Alameda",9254477000,"Acute Care Hospitals","Voluntary non-profit - Private","true","5555 WEST LAS POSITAS BOULEVARD
PLEASANTON, CA 94588
(37.69213285200004, -121.88026046299996)",-121.880260463,37.692132852,FALSE,FALSE,FALSE,FALSE
50283,1,2,3,"Valley Memorial Hospital",2011,"LURBAN",133,92,19.782,0.05608,0.04087,40.979,1.72716,"Valleycare Medical Center","5555 West Las Positas Boulevard","Pleasanton","CA",94588,"Alameda",9254477000,"Acute Care Hospitals","Voluntary non-profit - Private","true","5555 WEST LAS POSITAS BOULEVARD
PLEASANTON, CA 94588
(37.69213285200004, -121.88026046299996)",-121.880260463,37.692132852,FALSE,FALSE,FALSE,FALSE
50283,1,2,3,"Valleycare Medical Center",2007,"LURBAN",164,90,11.956,0,0.02451,46.794,1.43964,"Valleycare Medical Center","5555 West Las Positas Boulevard","Pleasanton","CA",94588,"Alameda",9254477000,"Acute Care Hospitals","Voluntary non-profit - Private","true","5555 WEST LAS POSITAS BOULEVARD
PLEASANTON, CA 94588
(37.69213285200004, -121.88026046299996)",-121.880260463,37.692132852,FALSE,FALSE,FALSE,FALSE
50289,3,3,6,"Seton Medical Center",2010,"LURBAN",230,149,39.628,0.219081,0.083554348,46.4008608,1.646958543,"Seton Medical Center","1900 Sullivan Avenue","Daly City","CA",94015,"San Mateo",6509924000,"Acute Care Hospitals","Voluntary non-profit - Church","true","1900 SULLIVAN AVENUE
DALY CITY, CA 94015
(37.68016562200006, -122.47297385499996)",-122.472973855,37.6801656220001,FALSE,FALSE,FALSE,FALSE
